Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","208","Tajikistan","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","2131.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","208","Tajikistan","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","3234.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","208","Tajikistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-0.83","X","International reliable sources",""
"FS","Suite of Food Security Indicators","208","Tajikistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.72","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","13634.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","18086.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-1.27","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.73","X","International reliable sources",""
"FS","Suite of Food Security Indicators","176","Timor-Leste","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","2521.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","176","Timor-Leste","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","3079.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","176","Timor-Leste","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-0.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","176","Timor-Leste","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","217","Togo","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","1154.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","217","Togo","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","1552.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","217","Togo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-0.17","X","International reliable sources",""
"FS","Suite of Food Security Indicators","217","Togo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.98","X","International reliable sources",""
"FS","Suite of Food Security Indicators","219","Tonga","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","5213.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","219","Tonga","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","6266.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","219","Tonga","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.28","X","International reliable sources",""
"FS","Suite of Food Security Indicators","219","Tonga","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.88","X","International reliable sources",""
"FS","Suite of Food Security Indicators","220","Trinidad and Tobago","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","29571.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","220","Trinidad and Tobago","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","26272.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","220","Trinidad and Tobago","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-0.12","X","International reliable sources",""
"FS","Suite of Food Security Indicators","220","Trinidad and Tobago","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","222","Tunisia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","9682.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","222","Tunisia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","10763.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","222","Tunisia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","222","Tunisia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","223","Turkey","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","19911.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","223","Turkey","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","28298.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","223","Turkey","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-0.82","X","International reliable sources",""
"FS","Suite of Food Security Indicators","223","Turkey","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-1.33","X","International reliable sources",""
"FS","Suite of Food Security Indicators","213","Turkmenistan","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","7665.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","213","Turkmenistan","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","14845.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","213","Turkmenistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.53","X","International reliable sources",""
"FS","Suite of Food Security Indicators","213","Turkmenistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.01","X","International reliable sources",""
"FS","Suite of Food Security Indicators","227","Tuvalu","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","3608.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","227","Tuvalu","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","3953.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","227","Tuvalu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","1.34","X","International reliable sources",""
"FS","Suite of Food Security Indicators","227","Tuvalu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","1.43","X","International reliable sources",""
"FS","Suite of Food Security Indicators","226","Uganda","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","1756.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","226","Uganda","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","2122.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","226","Uganda","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-0.88","X","International reliable sources",""
"FS","Suite of Food Security Indicators","226","Uganda","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.69","X","International reliable sources",""
"FS","Suite of Food Security Indicators","230","Ukraine","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","13195.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","230","Ukraine","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","12338","X","International reliable sources",""
"FS","Suite of Food Security Indicators","230","Ukraine","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.04","X","International reliable sources",""
"FS","Suite of Food Security Indicators","230","Ukraine","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-1.83","X","International reliable sources",""
"FS","Suite of Food Security Indicators","225","United Arab Emirates","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","68798.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","225","United Arab Emirates","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","66968.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","225","United Arab Emirates","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","225","United Arab Emirates","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.74","X","International reliable sources",""
"FS","Suite of Food Security Indicators","229","United Kingdom of Great Britain and Northern Ireland","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","43852.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","229","United Kingdom of Great Britain and Northern Ireland","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","46309.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","229","United Kingdom of Great Britain and Northern Ireland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.49","X","International reliable sources",""
"FS","Suite of Food Security Indicators","229","United Kingdom of Great Britain and Northern Ireland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.05","X","International reliable sources",""
"FS","Suite of Food Security Indicators","215","United Republic of Tanzania","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","1899.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","215","United Republic of Tanzania","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","2590","X","International reliable sources",""
"FS","Suite of Food Security Indicators","215","United Republic of Tanzania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-0.23","X","International reliable sources",""
"FS","Suite of Food Security Indicators","215","United Republic of Tanzania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.56","X","International reliable sources",""
"FS","Suite of Food Security Indicators","231","United States of America","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","55394","X","International reliable sources",""
"FS","Suite of Food Security Indicators","231","United States of America","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","61544.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","231","United States of America","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.59","X","International reliable sources",""
"FS","Suite of Food Security Indicators","231","United States of America","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.48","X","International reliable sources",""
"FS","Suite of Food Security Indicators","234","Uruguay","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","15851.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","234","Uruguay","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","21590.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","234","Uruguay","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.85","X","International reliable sources",""
"FS","Suite of Food Security Indicators","234","Uruguay","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","1.05","X","International reliable sources",""
"FS","Suite of Food Security Indicators","235","Uzbekistan","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","4185.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","235","Uzbekistan","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","6755.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","235","Uzbekistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-1.21","X","International reliable sources",""
"FS","Suite of Food Security Indicators","235","Uzbekistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.28","X","International reliable sources",""
"FS","Suite of Food Security Indicators","155","Vanuatu","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","3248.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","155","Vanuatu","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","3129.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","155","Vanuatu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","1.18","X","International reliable sources",""
"FS","Suite of Food Security Indicators","155","Vanuatu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.84","X","International reliable sources",""
"FS","Suite of Food Security Indicators","236","Venezuela (Bolivarian Republic of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-1.31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","236","Venezuela (Bolivarian Republic of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-1.34","X","International reliable sources",""
"FS","Suite of Food Security Indicators","237","Viet Nam","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","4628","X","International reliable sources",""
"FS","Suite of Food Security Indicators","237","Viet Nam","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","7586.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","237","Viet Nam","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.16","X","International reliable sources",""
"FS","Suite of Food Security Indicators","237","Viet Nam","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","249","Yemen","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-2.01","X","International reliable sources",""
"FS","Suite of Food Security Indicators","249","Yemen","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","251","Zambia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","2747.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","251","Zambia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","3521.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","251","Zambia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.47","X","International reliable sources",""
"FS","Suite of Food Security Indicators","251","Zambia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.14","X","International reliable sources",""
"FS","Suite of Food Security Indicators","181","Zimbabwe","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","1739.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","181","Zimbabwe","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","3130","X","International reliable sources",""
"FS","Suite of Food Security Indicators","181","Zimbabwe","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-1.21","X","International reliable sources",""
"FS","Suite of Food Security Indicators","181","Zimbabwe","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.71","X","International reliable sources",""
