Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","37","République centrafricaine","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","37","République centrafricaine","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","145","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","37","République centrafricaine","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","37","République centrafricaine","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","47","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","117","République de Corée","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","117","République de Corée","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3756","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","117","République de Corée","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","60","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","117","République de Corée","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","80","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","117","République de Corée","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","117","République de Corée","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","117","République de Corée","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","117","République de Corée","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","146","République de Moldova","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1009","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","146","République de Moldova","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","219","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","146","République de Moldova","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1419","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","146","République de Moldova","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","146","République de Moldova","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","146","République de Moldova","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","146","République de Moldova","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","146","République de Moldova","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","120","République démocratique populaire lao","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2278","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","120","République démocratique populaire lao","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1214","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","56","République dominicaine","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","550","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","56","République dominicaine","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","45","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","56","République dominicaine","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","116","République populaire démocratique de Corée","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","75","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","116","République populaire démocratique de Corée","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1935","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","116","République populaire démocratique de Corée","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","116","République populaire démocratique de Corée","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","2002","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","116","République populaire démocratique de Corée","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","82","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","116","République populaire démocratique de Corée","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","116","République populaire démocratique de Corée","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","82","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","116","République populaire démocratique de Corée","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","40","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","215","République-Unie de Tanzanie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","104","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","215","République-Unie de Tanzanie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1464","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","215","République-Unie de Tanzanie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","215","République-Unie de Tanzanie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","5356","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","215","République-Unie de Tanzanie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","323","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","215","République-Unie de Tanzanie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","832","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","215","République-Unie de Tanzanie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","7296","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","36","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1542","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","11305","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","374","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","50","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","251","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","229","Royaume-Uni","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","11921","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","229","Royaume-Uni","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","7092","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","229","Royaume-Uni","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","229","Royaume-Uni","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","35","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","229","Royaume-Uni","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","964","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","229","Royaume-Uni","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","72","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","184","Rwanda","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","70","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","184","Rwanda","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","63","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","184","Rwanda","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","184","Rwanda","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","668","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","184","Rwanda","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","184","Rwanda","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","157","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","189","Sainte-Lucie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","191","Saint-Vincent-et-les Grenadines","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","191","Saint-Vincent-et-les Grenadines","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","193","Sao Tomé-et-Principe","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","195","Sénégal","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","291","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","195","Sénégal","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","226","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","195","Sénégal","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","515","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","195","Sénégal","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","92","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","195","Sénégal","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","272","Serbie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","2690","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","272","Serbie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","362","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","272","Serbie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","5864","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","272","Serbie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","272","Serbie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","88","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","272","Serbie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","272","Serbie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","272","Serbie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","95","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","197","Sierra Leone","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","837","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","197","Sierra Leone","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","40","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","197","Sierra Leone","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","197","Sierra Leone","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","197","Sierra Leone","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","199","Slovaquie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1684","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","199","Slovaquie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","446","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","199","Slovaquie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1123","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","199","Slovaquie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","86","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","199","Slovaquie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","31","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","199","Slovaquie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","199","Slovaquie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","199","Slovaquie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","40","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","198","Slovénie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","138","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","198","Slovénie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","69","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","198","Slovénie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","227","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","198","Slovénie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","198","Slovénie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","198","Slovénie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","198","Slovénie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","276","Soudan","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","265","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","276","Soudan","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","276","Soudan","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","43","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","276","Soudan","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","359","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","276","Soudan","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","4524","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","38","Sri Lanka","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3082","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","38","Sri Lanka","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","209","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","38","Sri Lanka","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","38","Sri Lanka","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","210","Suède","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1869","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","210","Suède","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1940","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","210","Suède","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","142","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","210","Suède","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","852","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","210","Suède","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","183","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","211","Suisse","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","480","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","211","Suisse","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","165","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","211","Suisse","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","124","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","211","Suisse","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","211","Suisse","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","211","Suisse","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","211","Suisse","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","51","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","207","Suriname","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","175","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","207","Suriname","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","947","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","52","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","124","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","175","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","39","Tchad","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","32","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","39","Tchad","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","220","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","39","Tchad","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","390","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","39","Tchad","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","582","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","39","Tchad","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","745","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","39","Tchad","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","482","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","4701","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1594","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","675","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","176","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","139","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","231","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","24054","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","95","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","5063","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","57","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","254","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","58","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","101","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","693","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","285","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","220","Trinité-et-Tobago","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","220","Trinité-et-Tobago","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","222","Tunisie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","975","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","222","Tunisie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","289","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","222","Tunisie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","222","Tunisie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","222","Tunisie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","61","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","213","Turkménistan","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1300","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","213","Turkménistan","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","67","S","Données standardisées"
